"site_name","sampleID","sample_date","sample_time","sampled_by","flow","flow_status","medium","Year","DOY","parameter","result_value","unit","constituent","instrument","ddl","detection_FLAG"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"Ce",0.022,"UG/L","TE","ICP-MS",0.008,"NONE"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"Nd",0.008,"UG/L","TE","ICP-MS",0.004,"NONE"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"Sm",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"Gd_158",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"Tb",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"Gd_160",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"Dy",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"Ho",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"Er",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"Tm",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"Yb",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"Lu",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"Tl",0.009,"UG/L","TE","ICP-MS",0.004,"NONE"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"Pb",0.598,"UG/L","TE","ICP-MS",0.026,"NONE"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"Th",0.001,"UG/L","TE","ICP-MS",0.002,"<"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"U",0.03,"UG/L","TE","ICP-MS",0.005,"NONE"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"DIC",39.205889917,"MG/L","C","TOC-L",0.1,"NONE"
"BSL2.1","WaDE_80",2023-06-23,10H 10M 0S,"Herndon","Y","F","WS",2023,174,"CaMg",76.3776096,"MG/L","CATION","ICP-OES",0.5,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"depth",20,"CM","PHYS","Other",-10,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"pH",7.4,"UNITS","CHEM","Sonde",-10,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"SpC",424.1,"uS/CM","CHEM","Sonde",-10,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"temp",20.58,"C","CHEM","Sonde",-10,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"DOC",1.700547368,"MG/L","C","TOC-L",0.1,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"TC",49.54085148,"MG/L","C","TOC-L",0.1,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Cl",5.22639361,"MG/L","ANION","IC",0.1,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"SO4",7.996123491,"MG/L","ANION","IC",0.1,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"NO3",0.802267176,"UG/L","NUTRIENT","NUTRIENT",0.15,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"TP",NA,"UG/L","NUTRIENT","NUTRIENT",0.018,NA
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"P",NA,"MG/L","TE","ICP-OES",0.5,NA
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Ca",88.2812287,"MG/L","CATION","ICP-OES",0.5,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Mg",7.196146056,"MG/L","CATION","ICP-OES",0.5,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Be",0.008,"UG/L","TE","ICP-MS",0.016,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Na",5026.207,"UG/L","CATION","ICP-MS",27.4,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Al",11.321,"UG/L","TE","ICP-MS",0.7,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Si",2929.25,"UG/L","TE","ICP-MS",30.7,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"K",1525.495,"UG/L","CATION","ICP-MS",18.8,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Ti",1.041,"UG/L","TE","ICP-MS",0.04,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"V",0.378,"UG/L","TE","ICP-MS",0.018,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Cr",0.312,"UG/L","TE","ICP-MS",0.042,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Mn",50.534,"UG/L","TE","ICP-MS",0.04,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Fe",16.483,"UG/L","TE","ICP-MS",0.66,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Co",0.127,"UG/L","TE","ICP-MS",0.002,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Ni",0.633,"UG/L","TE","ICP-MS",0.352,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Cu",1.385,"UG/L","TE","ICP-MS",0.039,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Zn",18.375,"UG/L","TE","ICP-MS",0.774,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"As",0.277,"UG/L","TE","ICP-MS",0.007,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Se",0.455,"UG/L","TE","ICP-MS",0.03,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Sr",124.188,"UG/L","TE","ICP-MS",0.05,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Y",0.004,"UG/L","TE","ICP-MS",0.003,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Mo",0.805,"UG/L","TE","ICP-MS",0.028,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Ag",0.01,"UG/L","TE","ICP-MS",0.02,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Cd",0.146,"UG/L","TE","ICP-MS",0.005,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Sn",0.0145,"UG/L","TE","ICP-MS",0.029,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Sb",0.324,"UG/L","TE","ICP-MS",0.038,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Ba",23.882,"UG/L","TE","ICP-MS",3.293,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"La",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Pr",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Ce",0.004,"UG/L","TE","ICP-MS",0.008,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Nd",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Sm",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Gd_158",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Tb",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Gd_160",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Dy",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Ho",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Er",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Tm",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Yb",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Lu",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Tl",0.008,"UG/L","TE","ICP-MS",0.004,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Pb",0.7,"UG/L","TE","ICP-MS",0.026,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"Th",0.001,"UG/L","TE","ICP-MS",0.002,"<"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"U",0.04,"UG/L","TE","ICP-MS",0.005,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"DIC",47.840304112,"MG/L","C","TOC-L",0.1,"NONE"
"BSL2.2","WaDE_81",2023-06-23,10H 23M 0S,"Herndon","Y","F","WS",2023,174,"CaMg",95.477374756,"MG/L","CATION","ICP-OES",0.5,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"depth",20,"CM","PHYS","Other",-10,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"pH",7.48,"UNITS","CHEM","Sonde",-10,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"SpC",358.1,"uS/CM","CHEM","Sonde",-10,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"temp",18.15,"C","CHEM","Sonde",-10,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"DOC",0.958720992,"MG/L","C","TOC-L",0.1,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"TC",39.21081026,"MG/L","C","TOC-L",0.1,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Cl",12.59460138,"MG/L","ANION","IC",0.1,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"SO4",3.636784691,"MG/L","ANION","IC",0.1,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"NO3",1.391677821,"UG/L","NUTRIENT","NUTRIENT",0.15,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"TP",NA,"UG/L","NUTRIENT","NUTRIENT",0.018,NA
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"P",NA,"MG/L","TE","ICP-OES",0.5,NA
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Ca",56.48927908,"MG/L","CATION","ICP-OES",0.5,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Mg",16.02240602,"MG/L","CATION","ICP-OES",0.5,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Be",0.023,"UG/L","TE","ICP-MS",0.016,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Na",5506.286,"UG/L","CATION","ICP-MS",27.4,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Al",3.194,"UG/L","TE","ICP-MS",0.7,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Si",4555.665,"UG/L","TE","ICP-MS",30.7,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"K",1314.693,"UG/L","CATION","ICP-MS",18.8,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Ti",0.893,"UG/L","TE","ICP-MS",0.04,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"V",0.341,"UG/L","TE","ICP-MS",0.018,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Cr",0.35,"UG/L","TE","ICP-MS",0.042,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Mn",7.747,"UG/L","TE","ICP-MS",0.04,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Fe",3.868,"UG/L","TE","ICP-MS",0.66,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Co",0.044,"UG/L","TE","ICP-MS",0.002,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Ni",0.785,"UG/L","TE","ICP-MS",0.352,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Cu",0.394,"UG/L","TE","ICP-MS",0.039,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Zn",3.264,"UG/L","TE","ICP-MS",0.774,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"As",0.147,"UG/L","TE","ICP-MS",0.007,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Se",0.446,"UG/L","TE","ICP-MS",0.03,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Sr",68.199,"UG/L","TE","ICP-MS",0.05,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Y",0.004,"UG/L","TE","ICP-MS",0.003,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Mo",0.115,"UG/L","TE","ICP-MS",0.028,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Ag",0.01,"UG/L","TE","ICP-MS",0.02,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Cd",0.009,"UG/L","TE","ICP-MS",0.005,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Sn",0.0145,"UG/L","TE","ICP-MS",0.029,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Sb",0.056,"UG/L","TE","ICP-MS",0.038,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Ba",51.709,"UG/L","TE","ICP-MS",3.293,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"La",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Pr",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Ce",0.004,"UG/L","TE","ICP-MS",0.008,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Nd",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Sm",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Gd_158",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Tb",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Gd_160",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Dy",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Ho",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Er",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Tm",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Yb",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Lu",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Tl",0.009,"UG/L","TE","ICP-MS",0.004,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Pb",0.241,"UG/L","TE","ICP-MS",0.026,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"Th",0.001,"UG/L","TE","ICP-MS",0.002,"<"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"U",0.029,"UG/L","TE","ICP-MS",0.005,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"DIC",38.252089268,"MG/L","C","TOC-L",0.1,"NONE"
"BSL2.3","WaDE_82",2023-06-23,10H 35M 0S,"Herndon","Y","F","WS",2023,174,"CaMg",72.5116851,"MG/L","CATION","ICP-OES",0.5,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"depth",10,"CM","PHYS","Other",-10,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"pH",7.26,"UNITS","CHEM","Sonde",-10,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"SpC",365.9,"uS/CM","CHEM","Sonde",-10,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"temp",18.17,"C","CHEM","Sonde",-10,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"DOC",0.927771261,"MG/L","C","TOC-L",0.1,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"TC",37.99685863,"MG/L","C","TOC-L",0.1,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"Cl",13.84345016,"MG/L","ANION","IC",0.1,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"SO4",3.636784691,"MG/L","ANION","IC",0.1,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"NO3",1.419744994,"UG/L","NUTRIENT","NUTRIENT",0.15,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"TP",NA,"UG/L","NUTRIENT","NUTRIENT",0.018,NA
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"P",NA,"MG/L","TE","ICP-OES",0.5,NA
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"Ca",57.87853557,"MG/L","CATION","ICP-OES",0.5,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"Mg",16.5377252,"MG/L","CATION","ICP-OES",0.5,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"Be",0.017,"UG/L","TE","ICP-MS",0.016,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"Na",5610.642,"UG/L","CATION","ICP-MS",27.4,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"Al",3.075,"UG/L","TE","ICP-MS",0.7,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"Si",4780.088,"UG/L","TE","ICP-MS",30.7,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"K",1288.967,"UG/L","CATION","ICP-MS",18.8,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"Ti",0.812,"UG/L","TE","ICP-MS",0.04,"NONE"
"BSL3.1","WaDE_83",2023-06-23,10H 50M 0S,"Herndon","Y","F","WS",2023,174,"V",0.356,"UG/L","TE","ICP-MS",0.018,"NONE"
